"date","steps","steps_7d_avg","next_date","gap_days","is_gap_anchor"
2017-03-24,5572,8889.71428571429,2017-03-25,1,FALSE
2017-03-25,13341,8847.42857142857,2017-03-26,1,FALSE
2017-03-26,9315,8888.57142857143,2017-03-27,1,FALSE
2017-03-27,2745,7600.71428571429,2017-03-28,1,FALSE
2017-03-28,8218,8231.42857142857,2017-03-29,1,FALSE
2017-03-29,11253,7411.28571428571,2017-03-30,1,FALSE
2017-03-30,2761,7232.57142857143,2017-03-31,1,FALSE
2017-03-31,9987,9187.14285714286,2017-04-01,1,FALSE
2017-04-01,7600,9138.14285714286,2017-04-02,1,FALSE
2017-04-02,8064,9640.85714285714,2017-04-03,1,FALSE
2017-04-03,16427,11002,2017-04-04,1,FALSE
2017-04-04,7875,11446,2017-04-05,1,FALSE
2017-04-05,14772,11184.7142857143,2017-04-06,1,FALSE
2017-04-06,12289,11458,2017-04-07,1,FALSE
2017-04-07,13095,10635.7142857143,2017-04-08,1,FALSE
2017-04-08,5771,10385.1428571429,2017-04-09,1,FALSE
2017-04-09,9977,9065,2017-04-10,1,FALSE
2017-04-10,10671,8447.28571428571,2017-04-11,1,FALSE
2017-04-11,6121,7172.71428571429,2017-04-12,1,FALSE
2017-04-12,5531,7199.85714285714,2017-04-13,1,FALSE
2017-04-13,7965,7324.85714285714,2017-04-14,1,FALSE
2017-04-14,4173,6712.57142857143,2017-04-15,1,FALSE
2017-04-15,5961,7474.14285714286,2017-04-16,1,FALSE
2017-04-16,10852,7532.85714285714,2017-04-17,1,FALSE
2017-04-17,6385,7555.42857142857,2017-04-18,1,FALSE
2017-04-18,11452,8710,2017-04-19,1,FALSE
2017-04-19,5942,8843.71428571429,2017-04-20,1,FALSE
2017-04-20,8123,8110.85714285714,2017-04-21,1,FALSE
2017-04-21,12255,8408.85714285714,2017-04-22,1,FALSE
2017-04-22,6897,7634,2017-04-23,1,FALSE
2017-04-23,5722,8968.85714285714,2017-04-24,1,FALSE
2017-04-24,8471,9453.85714285714,2017-04-25,1,FALSE
2017-04-25,6028,9054.28571428572,2017-04-26,1,FALSE
2017-04-26,15286,9006.14285714286,2017-04-27,1,FALSE
2017-04-27,11518,9060.28571428571,2017-04-28,1,FALSE
2017-04-28,9458,9106,2017-04-29,1,FALSE
2017-04-29,6560,8813,2017-04-30,1,FALSE
2017-04-30,6101,8557.71428571428,2017-05-01,1,FALSE
2017-05-01,8791,7955.28571428571,2017-05-02,1,FALSE
2017-05-02,3977,8341,2017-05-03,1,FALSE
2017-05-03,13499,8614.28571428571,2017-05-04,1,FALSE
2017-05-04,7301,8988.71428571429,2017-05-05,1,FALSE
2017-05-05,12158,9277,2017-05-06,1,FALSE
2017-05-06,8473,10380.8571428571,2017-05-07,1,FALSE
2017-05-07,8722,9265.28571428571,2017-05-08,1,FALSE
2017-05-08,10809,9521,2017-05-09,1,FALSE
2017-05-09,11704,8766.71428571429,2017-05-10,1,FALSE
2017-05-10,5690,8757,2017-05-11,1,FALSE
2017-05-11,9091,9169.71428571428,2017-05-12,1,FALSE
2017-05-12,6878,7665.57142857143,2017-05-13,1,FALSE
2017-05-13,8405,7327.85714285714,2017-05-14,1,FALSE
2017-05-14,11611,7681.28571428571,2017-05-15,1,FALSE
2017-05-15,280,7928,2017-05-16,1,FALSE
2017-05-16,9340,8975.28571428571,2017-05-17,1,FALSE
2017-05-17,8164,9053.71428571428,2017-05-18,1,FALSE
2017-05-18,10818,8233.14285714286,2017-05-19,1,FALSE
2017-05-19,14209,9619,2017-05-20,1,FALSE
2017-05-20,8954,9140.57142857143,2017-05-21,1,FALSE
2017-05-21,5867,9326.71428571428,2017-05-22,1,FALSE
2017-05-22,9981,8644.71428571429,2017-05-23,1,FALSE
2017-05-23,5991,8694.71428571429,2017-05-24,1,FALSE
2017-05-24,9467,8724.85714285714,2017-05-25,1,FALSE
2017-05-25,6044,8520.85714285714,2017-05-26,1,FALSE
2017-05-26,14559,7757.57142857143,2017-05-27,1,FALSE
2017-05-27,9165,8211.14285714286,2017-05-28,1,FALSE
2017-05-28,4439,8229.57142857143,2017-05-29,1,FALSE
2017-05-29,4638,8400.57142857143,2017-05-30,1,FALSE
2017-05-30,9166,7589,2017-05-31,1,FALSE
2017-05-31,9596,6824.57142857143,2017-06-01,1,FALSE
2017-06-01,7241,7028.71428571429,2017-06-02,1,FALSE
2017-06-02,8878,7736,2017-06-03,1,FALSE
2017-06-03,3814,8072.57142857143,2017-06-04,1,FALSE
2017-06-04,5868,7734.14285714286,2017-06-05,1,FALSE
2017-06-05,9589,7108.14285714286,2017-06-06,1,FALSE
2017-06-06,11522,7122.57142857143,2017-06-07,1,FALSE
2017-06-07,7227,7173.28571428571,2017-06-08,1,FALSE
2017-06-08,2859,7315.28571428571,2017-06-09,1,FALSE
2017-06-09,8979,6529.85714285714,2017-06-10,1,FALSE
2017-06-10,4169,5998.14285714286,2017-06-11,1,FALSE
2017-06-11,6862,5343.71428571429,2017-06-12,1,FALSE
2017-06-12,4091,5441.14285714286,2017-06-13,1,FALSE
2017-06-13,7800,4639.71428571429,2017-06-14,1,FALSE
2017-06-14,2646,4750.57142857143,2017-06-15,1,FALSE
2017-06-15,3541,4752.42857142857,2017-06-16,1,FALSE
2017-06-16,3369,5150.42857142857,2017-06-17,1,FALSE
2017-06-17,4945,5722.71428571429,2017-06-18,1,FALSE
2017-06-18,6875,5936.28571428571,2017-06-19,1,FALSE
2017-06-19,6877,6208.14285714286,2017-06-20,1,FALSE
2017-06-20,11806,7877.28571428571,2017-06-21,1,FALSE
2017-06-21,4141,8060.71428571428,2017-06-22,1,FALSE
2017-06-22,5444,8477.42857142857,2017-06-23,1,FALSE
2017-06-23,15053,9190,2017-06-24,1,FALSE
2017-06-24,6229,8848.14285714286,2017-06-25,1,FALSE
2017-06-25,9792,9047.57142857143,2017-06-26,1,FALSE
2017-06-26,11865,9617.14285714286,2017-06-27,1,FALSE
2017-06-27,9413,10304.7142857143,2017-06-28,1,FALSE
2017-06-28,5537,12117.4285714286,2017-06-29,1,FALSE
2017-06-29,9431,11595.2857142857,2017-06-30,1,FALSE
2017-06-30,19866,11155.2857142857,2017-07-01,1,FALSE
2017-07-01,18918,11019.5714285714,2017-07-02,1,FALSE
2017-07-02,6137,11502.8571428571,2017-07-03,1,FALSE
2017-07-03,8785,11377.5714285714,2017-07-04,1,FALSE
2017-07-04,8463,8920.71428571428,2017-07-05,1,FALSE
2017-07-05,8920,6754.42857142857,2017-07-06,1,FALSE
2017-07-06,8554,6745.14285714286,2017-07-07,1,FALSE
2017-07-07,2668,6358,2017-07-08,1,FALSE
2017-07-08,3754,5945.28571428571,2017-07-09,1,FALSE
2017-07-09,6072,5708.28571428571,2017-07-10,1,FALSE
2017-07-10,6075,5283.57142857143,2017-07-11,1,FALSE
2017-07-11,5574,5536.85714285714,2017-07-12,1,FALSE
2017-07-12,7261,6481.85714285714,2017-07-13,1,FALSE
2017-07-13,5581,6738.14285714286,2017-07-14,1,FALSE
2017-07-14,4441,7512.85714285714,2017-07-15,1,FALSE
2017-07-15,10369,7642.42857142857,2017-07-16,1,FALSE
2017-07-16,7866,7482.14285714286,2017-07-17,1,FALSE
2017-07-17,11498,7854.14285714286,2017-07-18,1,FALSE
2017-07-18,6481,8722,2017-07-19,1,FALSE
2017-07-19,6139,8432.85714285714,2017-07-20,1,FALSE
2017-07-20,8185,7883.71428571429,2017-07-21,1,FALSE
2017-07-21,10516,7641,2017-07-22,1,FALSE
2017-07-22,8345,8324.28571428571,2017-07-23,1,FALSE
2017-07-23,4022,8787.14285714286,2017-07-24,1,FALSE
2017-07-24,9799,10063.4285714286,2017-07-25,1,FALSE
2017-07-25,11264,9579.57142857143,2017-07-26,1,FALSE
2017-07-26,9379,8682.85714285714,2017-07-27,1,FALSE
2017-07-27,17119,9368.42857142857,2017-07-28,1,FALSE
2017-07-28,7129,9043.28571428571,2017-07-29,1,FALSE
2017-07-29,2068,8796.71428571429,2017-07-30,1,FALSE
2017-07-30,8821,8028.42857142857,2017-07-31,1,FALSE
2017-07-31,7523,6909,2017-08-01,1,FALSE
2017-08-01,9538,7256.71428571428,2017-08-02,1,FALSE
2017-08-02,4001,7601.42857142857,2017-08-03,1,FALSE
2017-08-03,9283,7843.14285714286,2017-08-04,1,FALSE
2017-08-04,9563,7974,2017-08-05,1,FALSE
2017-08-05,4481,7378.28571428571,2017-08-06,1,FALSE
2017-08-06,10513,7829.14285714286,2017-08-07,1,FALSE
2017-08-07,8439,8060.28571428571,2017-08-08,1,FALSE
2017-08-08,5368,8230.85714285714,2017-08-09,1,FALSE
2017-08-09,7157,8606.85714285714,2017-08-10,1,FALSE
2017-08-10,10901,7617.57142857143,2017-08-11,1,FALSE
2017-08-11,10757,7739,2017-08-12,1,FALSE
2017-08-12,7113,8378.42857142857,2017-08-13,1,FALSE
2017-08-13,3588,8409.57142857143,2017-08-14,1,FALSE
2017-08-14,9289,7850,2017-08-15,1,FALSE
2017-08-15,9844,7643.42857142857,2017-08-16,1,FALSE
2017-08-16,7375,8810.85714285714,2017-08-17,1,FALSE
2017-08-17,6984,10568.2857142857,2017-08-18,1,FALSE
2017-08-18,9311,10161,2017-08-19,1,FALSE
2017-08-19,15285,9908.42857142857,2017-08-20,1,FALSE
2017-08-20,15890,9893.42857142857,2017-08-21,1,FALSE
2017-08-21,6438,9461.14285714286,2017-08-22,1,FALSE
2017-08-22,8076,9241.85714285714,2017-08-23,1,FALSE
2017-08-23,7270,7694.42857142857,2017-08-24,1,FALSE
2017-08-24,3958,6920.42857142857,2017-08-25,1,FALSE
2017-08-25,7776,7053.85714285714,2017-08-26,1,FALSE
2017-08-26,4453,7496.42857142857,2017-08-27,1,FALSE
2017-08-27,10472,7515.85714285714,2017-08-28,1,FALSE
2017-08-28,7372,7905,2017-08-29,1,FALSE
2017-08-29,11174,8906,2017-08-30,1,FALSE
2017-08-30,7406,9229.42857142857,2017-08-31,1,FALSE
2017-08-31,6682,8482.42857142857,2017-09-01,1,FALSE
2017-09-01,14783,8381.85714285714,2017-09-02,1,FALSE
2017-09-02,6717,8132.42857142857,2017-09-03,1,FALSE
2017-09-03,5243,7577.28571428571,2017-09-04,1,FALSE
2017-09-04,6668,8205,2017-09-05,1,FALSE
2017-09-05,9428,7096.28571428571,2017-09-06,1,FALSE
2017-09-06,3520,8432.42857142857,2017-09-07,1,FALSE
2017-09-07,11076,8837.14285714286,2017-09-08,1,FALSE
2017-09-08,7022,9027.85714285714,2017-09-09,1,FALSE
2017-09-09,16070,8677.57142857143,2017-09-10,1,FALSE
2017-09-10,8076,9102.57142857143,2017-09-11,1,FALSE
2017-09-11,8003,8003.28571428571,2017-09-12,1,FALSE
2017-09-12,6976,8536.71428571429,2017-09-13,1,FALSE
2017-09-13,6495,7629.42857142857,2017-09-14,1,FALSE
2017-09-14,3381,7402.14285714286,2017-09-15,1,FALSE
2017-09-15,10756,7670,2017-09-16,1,FALSE
2017-09-16,9719,7662.14285714286,2017-09-17,1,FALSE
2017-09-17,6485,7951.57142857143,2017-09-18,1,FALSE
2017-09-18,9878,9161.42857142857,2017-09-19,1,FALSE
2017-09-19,6921,8412.28571428571,2017-09-20,1,FALSE
2017-09-20,8521,8100.14285714286,2017-09-21,1,FALSE
2017-09-21,11850,8836,2017-09-22,1,FALSE
2017-09-22,5512,8888.85714285714,2017-09-23,1,FALSE
2017-09-23,7534,9642.28571428571,2017-09-24,1,FALSE
2017-09-24,11636,9308.28571428571,2017-09-25,1,FALSE
2017-09-25,10248,8715.28571428571,2017-09-26,1,FALSE
2017-09-26,12195,9360.42857142857,2017-09-27,1,FALSE
2017-09-27,6183,9595.28571428572,2017-09-28,1,FALSE
2017-09-28,7699,9067.42857142857,2017-09-29,1,FALSE
2017-09-29,10028,9002.85714285714,2017-09-30,1,FALSE
2017-09-30,9178,8583.14285714286,2017-10-01,1,FALSE
2017-10-01,7941,8524.28571428571,2017-10-02,1,FALSE
2017-10-02,9796,7941.57142857143,2017-10-03,1,FALSE
2017-10-03,9257,7357.42857142857,2017-10-04,1,FALSE
2017-10-04,5771,7474.57142857143,2017-10-05,1,FALSE
2017-10-05,3620,6824.57142857143,2017-10-06,1,FALSE
2017-10-06,5939,6360.57142857143,2017-10-07,1,FALSE
2017-10-07,9998,6305.14285714286,2017-10-08,1,FALSE
2017-10-08,3391,6863.85714285714,2017-10-09,1,FALSE
2017-10-09,6548,6935,2017-10-10,1,FALSE
2017-10-10,8869,7018.14285714286,2017-10-11,1,FALSE
2017-10-11,9682,7024.28571428571,2017-10-12,1,FALSE
2017-10-12,4118,8952.57142857143,2017-10-13,1,FALSE
2017-10-13,6521,9704,2017-10-14,1,FALSE
2017-10-14,10041,9282.71428571429,2017-10-15,1,FALSE
2017-10-15,16889,8997.85714285714,2017-10-16,1,FALSE
2017-10-16,11808,9444.57142857143,2017-10-17,1,FALSE
2017-10-17,5920,10474.7142857143,2017-10-18,1,FALSE
2017-10-18,7688,10003.8571428571,2017-10-19,1,FALSE
2017-10-19,7245,8098.42857142857,2017-10-20,1,FALSE
2017-10-20,13732,7870.57142857143,2017-10-21,1,FALSE
2017-10-21,6745,7902,2017-10-22,1,FALSE
2017-10-22,3551,7741,2017-10-23,1,FALSE
2017-10-23,10213,7893,2017-10-24,1,FALSE
2017-10-24,6140,7656.42857142857,2017-10-25,1,FALSE
2017-10-25,6561,7206.28571428571,2017-10-26,1,FALSE
2017-10-26,8309,8172.14285714286,2017-10-27,1,FALSE
2017-10-27,12076,7552.57142857143,2017-10-28,1,FALSE
2017-10-28,3594,7865.85714285714,2017-10-29,1,FALSE
2017-10-29,10312,7862,2017-10-30,1,FALSE
2017-10-30,5876,7500,2017-10-31,1,FALSE
2017-10-31,8333,6848.85714285714,2017-11-01,1,FALSE
2017-11-01,6534,8361.42857142857,2017-11-02,1,FALSE
2017-11-02,5775,8630.28571428571,2017-11-03,1,FALSE
2017-11-03,7518,9042,2017-11-04,1,FALSE
2017-11-04,14182,9140.71428571429,2017-11-05,1,FALSE
2017-11-05,12194,9124.57142857143,2017-11-06,1,FALSE
2017-11-06,8758,9273.28571428571,2017-11-07,1,FALSE
2017-11-07,9024,9347.57142857143,2017-11-08,1,FALSE
2017-11-08,6421,8033.42857142857,2017-11-09,1,FALSE
2017-11-09,6816,7270.85714285714,2017-11-10,1,FALSE
2017-11-10,8038,6991.85714285714,2017-11-11,1,FALSE
2017-11-11,4983,6270.42857142857,2017-11-12,1,FALSE
2017-11-12,6856,7420.85714285714,2017-11-13,1,FALSE
2017-11-13,6805,7287.14285714286,2017-11-14,1,FALSE
2017-11-14,3974,7361,2017-11-15,1,FALSE
2017-11-15,14474,7549.71428571429,2017-11-16,1,FALSE
2017-11-16,5880,7313,2017-11-17,1,FALSE
2017-11-17,8555,7869.42857142857,2017-11-18,1,FALSE
2017-11-18,6304,8621.28571428571,2017-11-19,1,FALSE
2017-11-19,5199,7760.57142857143,2017-11-20,1,FALSE
2017-11-20,10700,7791.14285714286,2017-11-21,1,FALSE
2017-11-21,9237,8260.71428571428,2017-11-22,1,FALSE
2017-11-22,8449,8110.42857142857,2017-11-23,1,FALSE
2017-11-23,6094,8645.71428571428,2017-11-24,1,FALSE
2017-11-24,11842,8114.85714285714,2017-11-25,1,FALSE
2017-11-25,5252,8149.57142857143,2017-11-26,1,FALSE
2017-11-26,8946,8326.85714285714,2017-11-27,1,FALSE
2017-11-27,6984,8408.57142857143,2017-11-28,1,FALSE
2017-11-28,9480,7854.42857142857,2017-11-29,1,FALSE
2017-11-29,9690,8510,2017-11-30,1,FALSE
2017-11-30,6666,8973.28571428571,2017-12-01,1,FALSE
2017-12-01,7963,9636.57142857143,2017-12-02,1,FALSE
2017-12-02,9841,9127.28571428571,2017-12-03,1,FALSE
2017-12-03,12189,8990.57142857143,2017-12-04,1,FALSE
2017-12-04,11627,9341.28571428571,2017-12-05,1,FALSE
2017-12-05,5915,9441.28571428571,2017-12-06,1,FALSE
2017-12-06,8733,9023.42857142857,2017-12-07,1,FALSE
2017-12-07,9121,8601.14285714286,2017-12-08,1,FALSE
2017-12-08,8663,8479.71428571429,2017-12-09,1,FALSE
2017-12-09,6916,8428.28571428571,2017-12-10,1,FALSE
2017-12-10,9233,9910.71428571429,2017-12-11,1,FALSE
2017-12-11,10777,10138.7142857143,2017-12-12,1,FALSE
2017-12-12,5555,10413.8571428571,2017-12-13,1,FALSE
2017-12-13,19110,10296.4285714286,2017-12-14,1,FALSE
2017-12-14,10717,9705.42857142857,2017-12-15,1,FALSE
2017-12-15,10589,9685.28571428571,2017-12-16,1,FALSE
2017-12-16,6094,10517.8571428571,2017-12-17,1,FALSE
2017-12-17,5096,8325.85714285714,2017-12-18,1,FALSE
2017-12-18,10636,7839,2017-12-19,1,FALSE
2017-12-19,11383,7030.57142857143,2017-12-20,1,FALSE
2017-12-20,3766,7901.85714285714,2017-12-21,1,FALSE
2017-12-21,7309,8474.14285714286,2017-12-22,1,FALSE
2017-12-22,4930,7658.42857142857,2017-12-23,1,FALSE
2017-12-23,12193,6675,2017-12-24,1,FALSE
2017-12-24,9102,6679.28571428571,2017-12-25,1,FALSE
2017-12-25,4926,7094.57142857143,2017-12-26,1,FALSE
2017-12-26,4499,7375.85714285714,2017-12-27,1,FALSE
2017-12-27,3796,6907.85714285714,2017-12-28,1,FALSE
2017-12-28,10216,8161.42857142857,2017-12-29,1,FALSE
2017-12-29,6899,7871.14285714286,2017-12-30,1,FALSE
2017-12-30,8917,8543.14285714286,2017-12-31,1,FALSE
2017-12-31,17877,8423.85714285714,2018-01-01,1,FALSE
2018-01-01,2894,8025,2018-01-02,1,FALSE
2018-01-02,9203,8024.14285714286,2018-01-03,1,FALSE
2018-01-03,2961,7511.57142857143,2018-01-04,1,FALSE
2018-01-04,7424,5420.14285714286,2018-01-05,1,FALSE
2018-01-05,6893,6879.85714285714,2018-01-06,1,FALSE
2018-01-06,5329,6881.14285714286,2018-01-07,1,FALSE
2018-01-07,3237,7519.85714285714,2018-01-08,1,FALSE
2018-01-08,13112,7881.28571428571,2018-01-09,1,FALSE
2018-01-09,9212,8453.85714285714,2018-01-10,1,FALSE
2018-01-10,7432,9274.85714285714,2018-01-11,1,FALSE
2018-01-11,9954,10677,2018-01-12,1,FALSE
2018-01-12,10901,9129.57142857143,2018-01-13,1,FALSE
2018-01-13,11076,9509.42857142857,2018-01-14,1,FALSE
2018-01-14,13052,10154.1428571429,2018-01-15,1,FALSE
2018-01-15,2280,9799.71428571428,2018-01-16,1,FALSE
2018-01-16,11871,9631.57142857143,2018-01-17,1,FALSE
2018-01-17,11945,9626.14285714286,2018-01-18,1,FALSE
2018-01-18,7473,8458.85714285714,2018-01-19,1,FALSE
2018-01-19,9724,9164.42857142857,2018-01-20,1,FALSE
2018-01-20,11038,9082.14285714286,2018-01-21,1,FALSE
2018-01-21,4881,8739.14285714286,2018-01-22,1,FALSE
2018-01-22,7219,8726.71428571429,2018-01-23,1,FALSE
2018-01-23,11295,8639.14285714286,2018-01-24,1,FALSE
2018-01-24,9544,8460.57142857143,2018-01-25,1,FALSE
2018-01-25,7386,8744.71428571428,2018-01-26,1,FALSE
2018-01-26,9111,8509.42857142857,2018-01-27,1,FALSE
2018-01-27,9788,7973.71428571429,2018-01-28,1,FALSE
2018-01-28,6870,7828.71428571429,2018-01-29,1,FALSE
2018-01-29,5572,8290.14285714286,2018-01-30,1,FALSE
2018-01-30,7545,9927.28571428571,2018-01-31,1,FALSE
2018-01-31,8529,9791.85714285714,2018-02-01,1,FALSE
2018-02-01,10616,11620.1428571429,2018-02-02,1,FALSE
2018-02-02,20571,12732.2857142857,2018-02-03,1,FALSE
2018-02-03,8840,14003.7142857143,2018-02-04,1,FALSE
2018-02-04,19668,14070.2857142857,2018-02-05,1,FALSE
2018-02-05,13357,13933.4285714286,2018-02-06,1,FALSE
2018-02-06,16445,12084.5714285714,2018-02-07,1,FALSE
2018-02-07,8995,12184.2857142857,2018-02-08,1,FALSE
2018-02-08,9658,10219.7142857143,2018-02-09,1,FALSE
2018-02-09,7629,9907,2018-02-10,1,FALSE
2018-02-10,9538,8731.14285714286,2018-02-11,1,FALSE
2018-02-11,5916,8817,2018-02-12,1,FALSE
2018-02-12,11168,8352.71428571429,2018-02-13,1,FALSE
2018-02-13,8214,8708.14285714286,2018-02-14,1,FALSE
2018-02-14,9596,8455.85714285714,2018-02-15,1,FALSE
2018-02-15,6408,9436.71428571428,2018-02-16,1,FALSE
2018-02-16,10117,9253.57142857143,2018-02-17,1,FALSE
2018-02-17,7772,9292.71428571429,2018-02-18,1,FALSE
2018-02-18,12782,8947.57142857143,2018-02-19,1,FALSE
2018-02-19,9886,9418.85714285714,2018-02-20,1,FALSE
2018-02-20,8488,9245.57142857143,2018-02-21,1,FALSE
2018-02-21,7180,9259.14285714286,2018-02-22,1,FALSE
2018-02-22,9707,8466.71428571429,2018-02-23,1,FALSE
2018-02-23,8904,8357.85714285714,2018-02-24,1,FALSE
2018-02-24,7867,8439.28571428571,2018-02-25,1,FALSE
2018-02-25,7235,8712.85714285714,2018-02-26,1,FALSE
2018-02-26,9124,8590.57142857143,2018-02-27,1,FALSE
2018-02-27,9058,8613.85714285714,2018-02-28,1,FALSE
2018-02-28,9095,8578,2018-03-08,8,TRUE
2018-03-08,8851,8640,2018-03-09,1,FALSE
2018-03-09,9067,8456.57142857143,2018-03-10,1,FALSE
2018-03-10,7616,7972.42857142857,2018-03-11,1,FALSE
2018-03-11,7669,8029.57142857143,2018-03-12,1,FALSE
2018-03-12,7840,7585.42857142857,2018-03-13,1,FALSE
2018-03-13,5669,7820.14285714286,2018-03-14,1,FALSE
2018-03-14,9495,7852.28571428571,2018-03-15,1,FALSE
2018-03-15,5742,7886.71428571428,2018-03-16,1,FALSE
2018-03-16,10710,8171.28571428571,2018-03-17,1,FALSE
2018-03-17,7841,8427.42857142857,2018-03-18,1,FALSE
2018-03-18,7910,8076.57142857143,2018-03-19,1,FALSE
2018-03-19,9832,8864.28571428571,2018-03-20,1,FALSE
2018-03-20,7462,7978.28571428571,2018-03-21,1,FALSE
2018-03-21,7039,7757.85714285714,2018-03-22,1,FALSE
2018-03-22,11256,6917.14285714286,2018-03-23,1,FALSE
2018-03-23,4508,6151.14285714286,2018-03-24,1,FALSE
2018-03-24,6298,6711.14285714286,2018-03-25,1,FALSE
2018-03-25,2025,6379.71428571429,2018-03-26,1,FALSE
2018-03-26,4470,6161.85714285714,2018-03-27,1,FALSE
2018-03-27,11382,6157.28571428571,2018-03-28,1,FALSE
2018-03-28,4719,7058.85714285714,2018-03-29,1,FALSE
2018-03-29,9731,7279.14285714286,2018-03-30,1,FALSE
2018-03-30,4476,8086.14285714286,2018-03-31,1,FALSE
2018-03-31,12609,7886.14285714286,2018-04-01,1,FALSE
2018-04-01,3567,8251.71428571429,2018-04-02,1,FALSE
2018-04-02,10119,9084.85714285714,2018-04-03,1,FALSE
2018-04-03,9982,10345,2018-04-04,1,FALSE
2018-04-04,7278,9056.42857142857,2018-04-05,1,FALSE
2018-04-05,15563,9219,2018-04-06,1,FALSE
2018-04-06,13297,10034.8571428571,2018-04-07,1,FALSE
2018-04-07,3589,9832.71428571428,2018-04-08,1,FALSE
2018-04-08,4705,10069.2857142857,2018-04-09,1,FALSE
2018-04-09,15830,8902,2018-04-10,1,FALSE
2018-04-10,8567,8672.14285714286,2018-04-11,1,FALSE
2018-04-11,8934,9426,2018-04-12,1,FALSE
2018-04-12,7392,9795.42857142857,2018-04-13,1,FALSE
2018-04-13,11688,8862.57142857143,2018-04-14,1,FALSE
2018-04-14,8866,8368.42857142857,2018-04-15,1,FALSE
2018-04-15,7291,8260.57142857143,2018-04-16,1,FALSE
2018-04-16,9300,8247.57142857143,2018-04-17,1,FALSE
2018-04-17,5108,7717,2018-04-18,1,FALSE
2018-04-18,8179,7649.14285714286,2018-04-19,1,FALSE
2018-04-19,7301,7350.71428571428,2018-04-20,1,FALSE
2018-04-20,7974,7555.71428571428,2018-04-21,1,FALSE
2018-04-21,8391,7724.71428571428,2018-04-22,1,FALSE
2018-04-22,5202,7934.14285714286,2018-04-23,1,FALSE
2018-04-23,10735,8374.42857142857,2018-04-24,1,FALSE
2018-04-24,6291,8603.85714285714,2018-04-25,1,FALSE
2018-04-25,9645,8188,2018-04-26,1,FALSE
2018-04-26,10383,8667.28571428571,2018-04-27,1,FALSE
2018-04-27,9580,8180,2018-04-28,1,FALSE
2018-04-28,5480,8496.71428571428,2018-04-29,1,FALSE
2018-04-29,8557,8532.42857142857,2018-04-30,1,FALSE
2018-04-30,7324,8562,2018-05-01,1,FALSE
2018-05-01,8508,8204.28571428571,2018-05-02,1,FALSE
2018-05-02,9895,8819.71428571428,2018-05-03,1,FALSE
2018-05-03,10590,7962.71428571429,2018-05-04,1,FALSE
2018-05-04,7076,8244.85714285714,2018-05-05,1,FALSE
2018-05-05,9788,7828.71428571428,2018-05-06,1,FALSE
2018-05-06,2558,7696,2018-05-07,1,FALSE
2018-05-07,9299,6971,2018-05-08,1,FALSE
2018-05-08,5595,7198.28571428571,2018-05-09,1,FALSE
2018-05-09,8966,7798.85714285714,2018-05-10,1,FALSE
2018-05-10,5515,8528.71428571428,2018-05-11,1,FALSE
2018-05-11,8667,8890.71428571428,2018-05-12,1,FALSE
2018-05-12,13992,8981,2018-05-13,1,FALSE
2018-05-13,7667,8640.71428571429,2018-05-14,1,FALSE
2018-05-14,11833,8687.28571428571,2018-05-15,1,FALSE
2018-05-15,6227,10122.2857142857,2018-05-16,1,FALSE
2018-05-16,6584,9169.57142857143,2018-05-17,1,FALSE
2018-05-17,5841,8661.14285714286,2018-05-18,1,FALSE
2018-05-18,18712,8459.71428571429,2018-05-19,1,FALSE
2018-05-19,7323,8461.42857142857,2018-05-20,1,FALSE
2018-05-20,4108,8718.42857142857,2018-05-21,1,FALSE
2018-05-21,10423,9115.71428571428,2018-05-22,1,FALSE
2018-05-22,6239,8413.71428571429,2018-05-23,1,FALSE
2018-05-23,8383,8604.14285714286,2018-05-24,1,FALSE
2018-05-24,8622,10938.8571428571,2018-05-25,1,FALSE
2018-05-25,13798,10023.2857142857,2018-05-26,1,FALSE
2018-05-26,8656,10326.5714285714,2018-05-27,1,FALSE
2018-05-27,20451,10348.7142857143,2018-05-28,1,FALSE
2018-05-28,4014,9692.42857142857,2018-05-29,1,FALSE
2018-05-29,8362,9046.57142857143,2018-05-30,1,FALSE
2018-05-30,8538,8570.57142857143,2018-05-31,1,FALSE
2018-05-31,4028,6168.57142857143,2018-06-01,1,FALSE
2018-06-01,9277,7200.85714285714,2018-06-02,1,FALSE
2018-06-02,5324,6645,2018-06-03,1,FALSE
2018-06-03,3637,6812.85714285714,2018-06-04,1,FALSE
2018-06-04,11240,6818.57142857143,2018-06-05,1,FALSE
2018-06-05,4471,7693.85714285714,2018-06-06,1,FALSE
2018-06-06,9713,8690,2018-06-07,1,FALSE
2018-06-07,4068,8705,2018-06-08,1,FALSE
2018-06-08,15404,8830.28571428571,2018-06-09,1,FALSE
2018-06-09,12297,9581.28571428571,2018-06-10,1,FALSE
2018-06-10,3742,9174.14285714286,2018-06-11,1,FALSE
2018-06-11,12117,9510,2018-06-12,1,FALSE
2018-06-12,9728,8093.71428571429,2018-06-13,1,FALSE
2018-06-13,6863,6962.57142857143,2018-06-14,1,FALSE
2018-06-14,6419,7404,2018-06-15,1,FALSE
2018-06-15,5490,7258.85714285714,2018-06-16,1,FALSE
2018-06-16,4379,6311.28571428571,2018-06-17,1,FALSE
